action_reconstruction_rmse,atlas_size,balanced_task_effect_error,candidate_distance_spearman,clipped,code_perplexity,contact_mode_preserved,context_modulation_norm,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,intervention,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,normalized_code_utilization,object_pose_error,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,row_type,selected_code_change_fraction,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
,,,-0.0446496070223,,,,1.8828047961,,,,,,0.00362133216135,,0.0181418628591,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.42988023162,3840,0.870422512597,,,0.209895833333,0.281705729167,0.00865904387377,0.50907093143,free_space,,,ALL,,,,
,,,-0.0253944931302,,,,1.8828047961,,,,,,0.00362133216135,,-0.00958751210493,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.42988023162,3840,0.38336456293,,,0.0885416666667,0.179720052083,0.293278225079,0.495206243948,pre_contact,,,ALL,,,,
,,,-0.0201965861861,,,,2.04585233331,,,,,,0.00362133216135,,-0.00473131456154,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.70178985596,3840,0.38800507224,,,0.0854166666667,0.171126302083,0.26956479439,0.497634342719,contact_onset,,,ALL,,,,
,,,0.00891213493501,,,,2.04585233331,,,,,,0.00362133216135,,0.0155918526297,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.70178985596,3840,0.404208262455,,,0.0911458333333,0.193033854167,0.277241983517,0.507795926315,post_contact,,,ALL,,,,
,,,0.629633337234,,,,5.94772416651,,,,,,0.00332681905396,,0.482674375244,pooled,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.5999770164,15360,0.606855155818,,,0.206966145833,0.362190755208,0.189928130593,0.741337187622,ALL,,,ALL,,,,
,,,0.591687925904,,,,6.04071396589,,,,,,0.00332681905396,,0.45330793613,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.6089771509,3840,0.583951414064,,,0.204947916667,0.351236979167,0.208966653065,0.726653968065,ALL,,,bowl_on_plate,,,,
,,,0.673421912943,,,,5.70185022354,,,,,,0.00332681905396,,0.5282227354,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.5844722986,3840,0.578876407179,,,0.20234375,0.356608072917,0.182934937004,0.7641113677,ALL,,,plate_push,,,,
,,,0.644966806443,,,,6.04006334543,,,,,,0.00332681905396,,0.485038695329,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.5874271393,3840,0.63740324991,,,0.205729166667,0.365299479167,0.141813763437,0.742519347665,ALL,,,stove_turn_on,,,,
,,,0.608456703645,,,,6.00826913118,,,,,,0.00332681905396,,0.464128134116,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.619031477,3840,0.627189552119,,,0.21484375,0.375618489583,0.225997168866,0.732064067058,ALL,,,wine_rack,,,,
,,,0.92448204642,,,,5.83537452221,,,,,,0.00332681905396,,0.769650460238,phase,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.6876599312,3840,0.973402349038,,,0.431510416667,0.657356770833,0.00341350434904,0.884825230119,free_space,,,ALL,,,,
,,,0.521184840927,,,,5.81047253609,,,,,,0.00332681905396,,0.379439369962,phase,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.6132941008,3840,0.475282301477,,,0.128125,0.258723958333,0.267931580342,0.689719684981,pre_contact,,,ALL,,,,
,,,0.528670611673,,,,6.06625590324,,,,,,0.00332681905396,,0.386371366782,phase,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.5434082508,3840,0.483491456166,,,0.1375,0.2611328125,0.235763999926,0.693185683391,contact_onset,,,ALL,,,,
,,,0.544195849916,,,,6.07879370451,,,,,,0.00332681905396,,0.395236303995,phase,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.555545783,3840,0.495244516591,,,0.130729166667,0.271549479167,0.252603437756,0.697618151997,post_contact,,,ALL,,,,
,,,-0.0207502144848,,,,5.94772416651,,,,,,0.00332681905396,,0.00230772342483,pooled,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__K64,12.5999770164,15360,0.504371170428,,,0.1099609375,0.201985677083,0.210039996155,0.501153861712,ALL,,,ALL,,,,
,,,-0.0188466071169,,,,6.04071396589,,,,,,0.00332681905396,,0.00296356054596,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__K64,12.6089771509,3840,0.48748231369,,,0.11015625,0.194954427083,0.222466973802,0.501481780273,ALL,,,bowl_on_plate,,,,
