action_reconstruction_rmse,atlas_size,balanced_task_effect_error,candidate_distance_spearman,clipped,code_perplexity,contact_mode_preserved,context_modulation_norm,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,intervention,joint_reversal_accuracy,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,normalized_code_utilization,object_pose_error,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairs,pairwise_accuracy,phase,row_type,selected_code_change_fraction,side_accuracy,side_s1_accuracy,side_s2_accuracy,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
,,,-0.0142625324495,,,,6.04117181897,,,,,,0.0118304911578,,,0.00759437734238,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6690207124,1536,0.634688122235,,,0.143229166667,0.2421875,0.139373514153,,0.503797188671,ALL,,,,,,wine_rack,,,,
,,,-0.0176505184411,,,,5.89459452033,,,,,,0.0118304911578,,,0.0330367183474,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.7049987912,1536,0.869489736845,,,0.213541666667,0.296875,0.00966590615709,,0.516518359174,free_space,,,,,,ALL,,,,
,,,-0.0129710016434,,,,5.86604738235,,,,,,0.0118304911578,,,-0.00314598959098,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6620214581,1536,0.380960037025,,,0.0970052083333,0.183430989583,0.315982945715,,0.498427005205,pre_contact,,,,,,ALL,,,,
,,,-0.00428236665806,,,,6.0571668148,,,,,,0.0118304911578,,,0.00672527953168,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.6006254554,1536,0.382089743262,,,0.0826822916667,0.174886067708,0.32501720406,,0.503362639766,contact_onset,,,,,,ALL,,,,
,,,0.0342159410642,,,,6.07779288292,,,,,,0.0118304911578,,,0.0363667944005,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,12.5910933614,1536,0.430729416395,,,0.0833333333333,0.201904296875,0.258182723743,,0.5181833972,post_contact,,,,,,ALL,,,,
,,,0.635643900982,,,,5.92776058614,,,,,,0.0207923909556,,,0.492189837556,pooled,CONTROL_CONTEXT_SHUFFLED__FULL,12.6015340835,6144,0.615751572119,,,0.224609375,0.370625813802,0.205569477293,,0.746094918778,ALL,,,,,,ALL,,,,
,,,0.525861608671,,,,5.96728876233,,,,,,0.0207923909556,,,0.407649643465,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.5548682809,1536,0.491977676853,,,0.20703125,0.3291015625,0.368643100525,,0.703824821732,ALL,,,,,,bowl_on_plate,,,,
,,,0.678791788274,,,,5.70856916904,,,,,,0.0207923909556,,,0.531025936937,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.5984815359,1536,0.578896897879,,,0.220052083333,0.361246744792,0.176682261911,,0.765512968469,ALL,,,,,,plate_push,,,,
,,,0.685143993342,,,,6.01365497708,,,,,,0.0207923909556,,,0.528078700391,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.6391065717,1536,0.666343904113,,,0.203125,0.384195963542,0.142741650583,,0.764039350196,ALL,,,,,,stove_turn_on,,,,
,,,0.652778213642,,,,6.02152943611,,,,,,0.0207923909556,,,0.502005069429,task,CONTROL_CONTEXT_SHUFFLED__FULL,12.6136799455,1536,0.72578780963,,,0.268229166667,0.407958984375,0.134210896153,,0.751002534714,ALL,,,,,,wine_rack,,,,
